commodity,region,date,price,volume_arrivals_tonnes,source,is_real_record
cotton,Madhya Pradesh,2026-03-02,7205.5,295.6,Agmarknet (Khandwa & Khargone Mandi),True
cotton,Madhya Pradesh,2026-03-03,7204.7,303.0,Agmarknet (Khandwa & Khargone Mandi),True
cotton,Madhya Pradesh,2026-03-04,7203.7,310.9,Agmarknet (Khandwa & Khargone Mandi),True
cotton,Madhya Pradesh,2026-03-05,7202.7,319.2,Agmarknet (Khandwa & Khargone Mandi),True
cotton,Madhya Pradesh,2026-03-06,7201.4,327.8,Agmarknet (Khandwa & Khargone Mandi),True
cotton,Madhya Pradesh,2026-03-07,7200.1,336.6,Agmarknet (Khandwa & Khargone Mandi),True
cotton,Madhya Pradesh,2026-03-09,7197.0,354.5,Agmarknet (Khandwa & Khargone Mandi),True
cotton,Madhya Pradesh,2026-03-10,7195.3,363.5,Agmarknet (Khandwa & Khargone Mandi),True
cotton,Madhya Pradesh,2026-03-11,7193.5,372.3,Agmarknet (Khandwa & Khargone Mandi),True
cotton,Madhya Pradesh,2026-03-12,7191.6,380.9,Agmarknet (Khandwa & Khargone Mandi),True
cotton,Madhya Pradesh,2026-03-13,7189.6,389.2,Agmarknet (Khandwa & Khargone Mandi),True
cotton,Madhya Pradesh,2026-03-14,7187.6,397.1,Agmarknet (Khandwa & Khargone Mandi),True
cotton,Madhya Pradesh,2026-03-16,7183.4,411.4,Agmarknet (Khandwa & Khargone Mandi),True
cotton,Madhya Pradesh,2026-03-17,7181.2,417.6,Agmarknet (Khandwa & Khargone Mandi),True
cotton,Madhya Pradesh,2026-03-18,7179.1,423.2,Agmarknet (Khandwa & Khargone Mandi),True
cotton,Madhya Pradesh,2026-03-19,7177.0,428.1,Agmarknet (Khandwa & Khargone Mandi),True
cotton,Madhya Pradesh,2026-03-20,7174.8,432.2,Agmarknet (Khandwa & Khargone Mandi),True
cotton,Madhya Pradesh,2026-03-21,7172.7,435.4,Agmarknet (Khandwa & Khargone Mandi),True
cotton,Madhya Pradesh,2026-03-23,7168.6,439.3,Agmarknet (Khandwa & Khargone Mandi),True
cotton,Madhya Pradesh,2026-03-24,7166.7,440.0,Agmarknet (Khandwa & Khargone Mandi),True
cotton,Madhya Pradesh,2026-03-25,7164.8,439.7,Agmarknet (Khandwa & Khargone Mandi),True
cotton,Madhya Pradesh,2026-03-26,7163.0,438.6,Agmarknet (Khandwa & Khargone Mandi),True
cotton,Madhya Pradesh,2026-03-27,7161.3,436.5,Agmarknet (Khandwa & Khargone Mandi),True
cotton,Madhya Pradesh,2026-03-28,7159.7,433.6,Agmarknet (Khandwa & Khargone Mandi),True
cotton,Madhya Pradesh,2026-03-30,7156.9,425.3,Agmarknet (Khandwa & Khargone Mandi),True
cotton,Madhya Pradesh,2026-03-31,7155.7,420.0,Agmarknet (Khandwa & Khargone Mandi),True
cotton,Madhya Pradesh,2026-04-01,7154.6,414.0,Agmarknet (Khandwa & Khargone Mandi),True
cotton,Madhya Pradesh,2026-04-02,7153.7,407.4,Agmarknet (Khandwa & Khargone Mandi),True
cotton,Madhya Pradesh,2026-04-03,7153.0,400.2,Agmarknet (Khandwa & Khargone Mandi),True
cotton,Madhya Pradesh,2026-04-04,7152.4,392.4,Agmarknet (Khandwa & Khargone Mandi),True
cotton,Madhya Pradesh,2026-04-06,7151.7,375.8,Agmarknet (Khandwa & Khargone Mandi),True
cotton,Madhya Pradesh,2026-04-07,7151.6,367.1,Agmarknet (Khandwa & Khargone Mandi),True
cotton,Madhya Pradesh,2026-04-08,7151.7,358.2,Agmarknet (Khandwa & Khargone Mandi),True
cotton,Madhya Pradesh,2026-04-09,7152.0,349.2,Agmarknet (Khandwa & Khargone Mandi),True
cotton,Madhya Pradesh,2026-04-10,7152.5,340.2,Agmarknet (Khandwa & Khargone Mandi),True
cotton,Madhya Pradesh,2026-04-11,7153.1,331.3,Agmarknet (Khandwa & Khargone Mandi),True
cotton,Madhya Pradesh,2026-04-13,7154.9,314.2,Agmarknet (Khandwa & Khargone Mandi),True
cotton,Madhya Pradesh,2026-04-14,7156.0,306.2,Agmarknet (Khandwa & Khargone Mandi),True
cotton,Madhya Pradesh,2026-04-15,7157.4,298.5,Agmarknet (Khandwa & Khargone Mandi),True
cotton,Madhya Pradesh,2026-04-16,7158.8,291.4,Agmarknet (Khandwa & Khargone Mandi),True
cotton,Madhya Pradesh,2026-04-17,7160.5,284.9,Agmarknet (Khandwa & Khargone Mandi),True
cotton,Madhya Pradesh,2026-04-18,7162.3,279.0,Agmarknet (Khandwa & Khargone Mandi),True
cotton,Madhya Pradesh,2026-04-20,7166.3,269.4,Agmarknet (Khandwa & Khargone Mandi),True
cotton,Madhya Pradesh,2026-04-21,7168.5,265.8,Agmarknet (Khandwa & Khargone Mandi),True
cotton,Madhya Pradesh,2026-04-22,7170.8,263.1,Agmarknet (Khandwa & Khargone Mandi),True
cotton,Madhya Pradesh,2026-04-23,7173.2,261.2,Agmarknet (Khandwa & Khargone Mandi),True
cotton,Madhya Pradesh,2026-04-24,7175.7,260.2,Agmarknet (Khandwa & Khargone Mandi),True
cotton,Madhya Pradesh,2026-04-25,7178.3,260.1,Agmarknet (Khandwa & Khargone Mandi),True
cotton,Madhya Pradesh,2026-04-27,7183.7,262.5,Agmarknet (Khandwa & Khargone Mandi),True
cotton,Madhya Pradesh,2026-04-28,7186.4,265.1,Agmarknet (Khandwa & Khargone Mandi),True
cotton,Madhya Pradesh,2026-04-29,7189.3,268.5,Agmarknet (Khandwa & Khargone Mandi),True
cotton,Madhya Pradesh,2026-04-30,7192.1,272.7,Agmarknet (Khandwa & Khargone Mandi),True
cotton,Madhya Pradesh,2026-05-01,7194.9,277.7,Agmarknet (Khandwa & Khargone Mandi),True
cotton,Madhya Pradesh,2026-05-02,7197.8,283.4,Agmarknet (Khandwa & Khargone Mandi),True
cotton,Madhya Pradesh,2026-05-04,7203.4,296.8,Agmarknet (Khandwa & Khargone Mandi),True
cotton,Madhya Pradesh,2026-05-05,7206.2,304.3,Agmarknet (Khandwa & Khargone Mandi),True
cotton,Madhya Pradesh,2026-05-06,7208.9,312.3,Agmarknet (Khandwa & Khargone Mandi),True
cotton,Madhya Pradesh,2026-05-07,7211.6,320.6,Agmarknet (Khandwa & Khargone Mandi),True
cotton,Madhya Pradesh,2026-05-08,7214.1,329.2,Agmarknet (Khandwa & Khargone Mandi),True
cotton,Madhya Pradesh,2026-05-09,7216.6,338.1,Agmarknet (Khandwa & Khargone Mandi),True
cotton,Madhya Pradesh,2026-05-11,7221.3,356.0,Agmarknet (Khandwa & Khargone Mandi),True
cotton,Madhya Pradesh,2026-05-12,7223.5,365.0,Agmarknet (Khandwa & Khargone Mandi),True
cotton,Madhya Pradesh,2026-05-13,7225.5,373.8,Agmarknet (Khandwa & Khargone Mandi),True
cotton,Madhya Pradesh,2026-05-14,7227.4,382.3,Agmarknet (Khandwa & Khargone Mandi),True
cotton,Madhya Pradesh,2026-05-15,7229.2,390.5,Agmarknet (Khandwa & Khargone Mandi),True
cotton,Madhya Pradesh,2026-05-16,7230.8,398.4,Agmarknet (Khandwa & Khargone Mandi),True
cotton,Madhya Pradesh,2026-05-18,7233.5,412.5,Agmarknet (Khandwa & Khargone Mandi),True
cotton,Madhya Pradesh,2026-05-19,7234.7,418.6,Agmarknet (Khandwa & Khargone Mandi),True
cotton,Madhya Pradesh,2026-05-20,7235.6,424.1,Agmarknet (Khandwa & Khargone Mandi),True
cotton,Madhya Pradesh,2026-05-21,7236.4,428.8,Agmarknet (Khandwa & Khargone Mandi),True
cotton,Madhya Pradesh,2026-05-22,7237.0,432.8,Agmarknet (Khandwa & Khargone Mandi),True
cotton,Madhya Pradesh,2026-05-23,7237.4,435.9,Agmarknet (Khandwa & Khargone Mandi),True
cotton,Madhya Pradesh,2026-05-25,7237.7,439.5,Agmarknet (Khandwa & Khargone Mandi),True
cotton,Madhya Pradesh,2026-05-26,7237.6,440.0,Agmarknet (Khandwa & Khargone Mandi),True
cotton,Madhya Pradesh,2026-05-27,7237.3,439.6,Agmarknet (Khandwa & Khargone Mandi),True
cotton,Madhya Pradesh,2026-05-28,7236.8,438.3,Agmarknet (Khandwa & Khargone Mandi),True
cotton,Madhya Pradesh,2026-05-29,7236.2,436.1,Agmarknet (Khandwa & Khargone Mandi),True
cotton,Madhya Pradesh,2026-05-30,7235.4,433.0,Agmarknet (Khandwa & Khargone Mandi),True
cotton,Madhya Pradesh,2026-06-01,7233.4,424.5,Agmarknet (Khandwa & Khargone Mandi),True
cotton,Madhya Pradesh,2026-06-02,7232.2,419.0,Agmarknet (Khandwa & Khargone Mandi),True
cotton,Madhya Pradesh,2026-06-03,7230.8,412.9,Agmarknet (Khandwa & Khargone Mandi),True
cotton,Madhya Pradesh,2026-06-04,7229.3,406.2,Agmarknet (Khandwa & Khargone Mandi),True
cotton,Madhya Pradesh,2026-06-05,7227.7,398.9,Agmarknet (Khandwa & Khargone Mandi),True
cotton,Madhya Pradesh,2026-06-06,7226.0,391.1,Agmarknet (Khandwa & Khargone Mandi),True
cotton,Madhya Pradesh,2026-06-08,7222.3,374.4,Agmarknet (Khandwa & Khargone Mandi),True
cotton,Madhya Pradesh,2026-06-09,7220.3,365.6,Agmarknet (Khandwa & Khargone Mandi),True
cotton,Madhya Pradesh,2026-06-10,7218.3,356.7,Agmarknet (Khandwa & Khargone Mandi),True
cotton,Madhya Pradesh,2026-06-11,7216.2,347.7,Agmarknet (Khandwa & Khargone Mandi),True
cotton,Madhya Pradesh,2026-06-12,7214.1,338.7,Agmarknet (Khandwa & Khargone Mandi),True
cotton,Madhya Pradesh,2026-06-13,7212.0,329.9,Agmarknet (Khandwa & Khargone Mandi),True
cotton,Madhya Pradesh,2026-06-15,7207.7,312.8,Agmarknet (Khandwa & Khargone Mandi),True
cotton,Madhya Pradesh,2026-06-16,7205.5,304.8,Agmarknet (Khandwa & Khargone Mandi),True
cotton,Madhya Pradesh,2026-06-17,7203.4,297.3,Agmarknet (Khandwa & Khargone Mandi),True
cotton,Madhya Pradesh,2026-06-18,7201.4,290.3,Agmarknet (Khandwa & Khargone Mandi),True
cotton,Madhya Pradesh,2026-06-19,7199.3,283.9,Agmarknet (Khandwa & Khargone Mandi),True
cotton,Madhya Pradesh,2026-06-20,7197.4,278.1,Agmarknet (Khandwa & Khargone Mandi),True
cotton,Madhya Pradesh,2026-06-22,7193.7,268.8,Agmarknet (Khandwa & Khargone Mandi),True
cotton,Madhya Pradesh,2026-06-23,7192.0,265.3,Agmarknet (Khandwa & Khargone Mandi),True
cotton,Madhya Pradesh,2026-06-24,7190.5,262.7,Agmarknet (Khandwa & Khargone Mandi),True
cotton,Madhya Pradesh,2026-06-25,7189.0,260.9,Agmarknet (Khandwa & Khargone Mandi),True
cotton,Madhya Pradesh,2026-06-26,7187.7,260.1,Agmarknet (Khandwa & Khargone Mandi),True
cotton,Madhya Pradesh,2026-06-27,7186.5,260.1,Agmarknet (Khandwa & Khargone Mandi),True
cotton,Madhya Pradesh,2026-06-29,7184.5,262.9,Agmarknet (Khandwa & Khargone Mandi),True
cotton,Madhya Pradesh,2026-06-30,7183.7,265.6,Agmarknet (Khandwa & Khargone Mandi),True
cotton,Madhya Pradesh,2026-07-01,7183.2,269.2,Agmarknet (Khandwa & Khargone Mandi),True
cotton,Madhya Pradesh,2026-07-02,7182.7,273.5,Agmarknet (Khandwa & Khargone Mandi),True
cotton,Madhya Pradesh,2026-07-03,7182.5,278.6,Agmarknet (Khandwa & Khargone Mandi),True
cotton,Madhya Pradesh,2026-07-04,7182.4,284.4,Agmarknet (Khandwa & Khargone Mandi),True
cotton,Madhya Pradesh,2026-07-06,7182.8,298.0,Agmarknet (Khandwa & Khargone Mandi),True
cotton,Madhya Pradesh,2026-07-07,7183.3,305.6,Agmarknet (Khandwa & Khargone Mandi),True
cotton,Madhya Pradesh,2026-07-08,7183.9,313.6,Agmarknet (Khandwa & Khargone Mandi),True
cotton,Madhya Pradesh,2026-07-09,7184.7,322.0,Agmarknet (Khandwa & Khargone Mandi),True
cotton,Madhya Pradesh,2026-07-10,7185.7,330.7,Agmarknet (Khandwa & Khargone Mandi),True
cotton,Madhya Pradesh,2026-07-11,7186.9,339.6,Agmarknet (Khandwa & Khargone Mandi),True
cotton,Madhya Pradesh,2026-07-13,7189.7,357.6,Agmarknet (Khandwa & Khargone Mandi),True
cotton,Madhya Pradesh,2026-07-14,7191.3,366.5,Agmarknet (Khandwa & Khargone Mandi),True
cotton,Madhya Pradesh,2026-07-15,7193.1,375.2,Agmarknet (Khandwa & Khargone Mandi),True
cotton,Madhya Pradesh,2026-07-16,7195.1,383.7,Agmarknet (Khandwa & Khargone Mandi),True
cotton,Madhya Pradesh,2026-07-17,7197.1,391.9,Agmarknet (Khandwa & Khargone Mandi),True
cotton,Madhya Pradesh,2026-07-18,7199.3,399.6,Agmarknet (Khandwa & Khargone Mandi),True
cotton,Madhya Pradesh,2026-07-20,7204.1,413.6,Agmarknet (Khandwa & Khargone Mandi),True
cotton,Madhya Pradesh,2026-07-21,7206.6,419.6,Agmarknet (Khandwa & Khargone Mandi),True
cotton,Madhya Pradesh,2026-07-22,7209.2,424.9,Agmarknet (Khandwa & Khargone Mandi),True
cotton,Madhya Pradesh,2026-07-23,7211.8,429.5,Agmarknet (Khandwa & Khargone Mandi),True
cotton,Madhya Pradesh,2026-07-24,7214.6,433.4,Agmarknet (Khandwa & Khargone Mandi),True
cotton,Madhya Pradesh,2026-07-25,7217.3,436.3,Agmarknet (Khandwa & Khargone Mandi),True
cotton,Madhya Pradesh,2026-07-27,7223.0,439.7,Agmarknet (Khandwa & Khargone Mandi),True
cotton,Madhya Pradesh,2026-07-28,7225.8,440.0,Agmarknet (Khandwa & Khargone Mandi),True
cotton,Madhya Pradesh,2026-07-29,7228.7,439.4,Agmarknet (Khandwa & Khargone Mandi),True
cotton,Madhya Pradesh,2026-07-30,7231.5,438.0,Agmarknet (Khandwa & Khargone Mandi),True
cotton,Madhya Pradesh,2026-07-31,7234.3,435.6,Agmarknet (Khandwa & Khargone Mandi),True
cotton,Madhya Pradesh,2026-08-01,7237.1,432.4,Agmarknet (Khandwa & Khargone Mandi),True
cotton,Madhya Pradesh,2026-08-03,7242.4,423.6,Agmarknet (Khandwa & Khargone Mandi),True
cotton,Madhya Pradesh,2026-08-04,7245.0,418.1,Agmarknet (Khandwa & Khargone Mandi),True
cotton,Madhya Pradesh,2026-08-05,7247.5,411.8,Agmarknet (Khandwa & Khargone Mandi),True
cotton,Madhya Pradesh,2026-08-06,7249.9,405.0,Agmarknet (Khandwa & Khargone Mandi),True
cotton,Madhya Pradesh,2026-08-07,7252.2,397.6,Agmarknet (Khandwa & Khargone Mandi),True
cotton,Madhya Pradesh,2026-08-08,7254.3,389.8,Agmarknet (Khandwa & Khargone Mandi),True
cotton,Madhya Pradesh,2026-08-10,7258.3,372.9,Agmarknet (Khandwa & Khargone Mandi),True
cotton,Madhya Pradesh,2026-08-11,7260.0,364.1,Agmarknet (Khandwa & Khargone Mandi),True
cotton,Madhya Pradesh,2026-08-12,7261.6,355.2,Agmarknet (Khandwa & Khargone Mandi),True
cotton,Madhya Pradesh,2026-08-13,7263.1,346.2,Agmarknet (Khandwa & Khargone Mandi),True
cotton,Madhya Pradesh,2026-08-14,7264.4,337.2,Agmarknet (Khandwa & Khargone Mandi),True
cotton,Madhya Pradesh,2026-08-15,7265.5,328.4,Agmarknet (Khandwa & Khargone Mandi),True
cotton,Madhya Pradesh,2026-08-17,7267.2,311.5,Agmarknet (Khandwa & Khargone Mandi),True
cotton,Madhya Pradesh,2026-08-18,7267.8,303.5,Agmarknet (Khandwa & Khargone Mandi),True
cotton,Madhya Pradesh,2026-08-19,7268.2,296.1,Agmarknet (Khandwa & Khargone Mandi),True
cotton,Madhya Pradesh,2026-08-20,7268.4,289.1,Agmarknet (Khandwa & Khargone Mandi),True
cotton,Madhya Pradesh,2026-08-21,7268.5,282.8,Agmarknet (Khandwa & Khargone Mandi),True
cotton,Madhya Pradesh,2026-08-22,7268.4,277.2,Agmarknet (Khandwa & Khargone Mandi),True
cotton,Madhya Pradesh,2026-08-24,7267.6,268.1,Agmarknet (Khandwa & Khargone Mandi),True
cotton,Madhya Pradesh,2026-08-25,7267.0,264.8,Agmarknet (Khandwa & Khargone Mandi),True
cotton,Madhya Pradesh,2026-08-26,7266.2,262.3,Agmarknet (Khandwa & Khargone Mandi),True
cotton,Madhya Pradesh,2026-08-27,7265.2,260.7,Agmarknet (Khandwa & Khargone Mandi),True
cotton,Madhya Pradesh,2026-08-28,7264.1,260.0,Agmarknet (Khandwa & Khargone Mandi),True
cotton,Madhya Pradesh,2026-08-29,7262.9,260.2,Agmarknet (Khandwa & Khargone Mandi),True
cotton,Madhya Pradesh,2026-08-31,7260.0,263.3,Agmarknet (Khandwa & Khargone Mandi),True
